WMI_vbs;WMI Tool - APT;-;2013-11-29 00:00:00;70;Florian Roth;APT,HKTL;2d511d99db6bceb2d613a8c0cf008fff
WMImplant;Auto-generated rule - file WMImplant.ps1;https://www.fireeye.com/blog/threat-research/2017/03/wmimplant_a_wmi_ba.html;2017-03-24 00:00:00;75;Florian Roth;;adc75bc617b696d5841da9e5defa27a6
WPR_Asterisk_Hook_Library;Windows Password Recovery - file ast64.dll;Internal Research;2017-03-15 00:00:00;75;Florian Roth;EXE,FILE,HKTL;bde1934575725ec07bc9c4255e7fab50
WPR_Passscape_Loader;Windows Password Recovery - file ast.exe;Internal Research;2017-03-15 00:00:00;75;Florian Roth;EXE,FILE,HKTL;837c3f402e649d6c5b0f509d796ace7b
WPR_WindowsPasswordRecovery_EXE;Windows Password Recovery - file wpr.exe;Internal Research;2017-03-15 00:00:00;75;Florian Roth;EXE,FILE,HKTL;2d158b363dc0e46bbd3759876da9c507
WPR_WindowsPasswordRecovery_EXE_64;Windows Password Recovery - file ast64.exe;Internal Research;2017-03-15 00:00:00;75;Florian Roth;EXE,FILE,HKTL;f52f483c554297b636d73fff985e9243
WPR_loader_DLL;Windows Password Recovery - file loader64.dll;Internal Research;2017-03-15 00:00:00;75;Florian Roth;EXE,FILE,HKTL;869c6eb3c630c7fe5b50d41af80dfbb2
WPR_loader_EXE;Windows Password Recovery - file loader.exe;Internal Research;2017-03-15 00:00:00;75;Florian Roth;EXE,FILE,HKTL;884f9f84d792713bb0e20f176475a18f
WSOShell_0bbebaf46f87718caba581163d4beed56ddf73a7;Detects a web shell;https://github.com/bartblaze/PHP-backdoors;2016-09-10 00:00:00;75;Florian Roth;FILE,WEBSHELL;8bfc6e21b0cfcec87a84c4cdc543f10f
WScriptShell_Case_Anomaly;Detects obfuscated wscript.shell commands;Internal Research;2017-09-11 00:00:00;60;Florian Roth;OBFUS;4d85d134f0f8cd2521b5160910a125af
WScript_Shell_PowerShell_Combo;Detects malware from Middle Eastern campaign reported by Talos;http://blog.talosintelligence.com/2018/02/targeted-attacks-in-middle-east.html;2018-02-07 00:00:00;50;Florian Roth;ANOMALY,SCRIPT;b8cc1daa7a53a303934ab6441df1fae8
WSockExpert;Chinese Hacktool Set - file WSockExpert.exe;http://tools.zjqhr.com/;2015-06-13 00:00:00;75;Florian Roth;CHINA,EXE,FILE,HKTL;b06738b43d14a160009c3ebaf8dc1083
WannCry_BAT;Detects WannaCry Ransomware BATCH File;https://goo.gl/HG2j5T;2017-05-12 00:00:00;75;Florian Roth;CRIME,FILE,MAL,RANSOM;8c2743895ec9c21d4cb4ddd16be53678
WannCry_m_vbs;Detects WannaCry Ransomware VBS;https://goo.gl/HG2j5T;2017-05-12 00:00:00;75;Florian Roth;CRIME,FILE,MAL,RANSOM,SCRIPT;7c9f066f546a35bd791670c63fa29f80
WannaCry_RansomNote;Detects WannaCry Ransomware Note;https://goo.gl/HG2j5T;2017-05-12 00:00:00;75;Florian Roth;CRIME,FILE,MAL,RANSOM;533239936565763106cdb41b0df37155
WannaCry_Ransomware;Detects WannaCry Ransomware;https://goo.gl/HG2j5T;2017-05-12 00:00:00;75;Florian Roth (with the help of binar.ly);CRIME,EXE,FILE,MAL,RANSOM;813683d3aa5c224ca0cbb83ec856cf77
WannaCry_Ransomware_Gen;Detects WannaCry Ransomware;https://www.us-cert.gov/ncas/alerts/TA17-132A;2017-05-12 00:00:00;75;Florian Roth (based on rule by US CERT);CRIME,EXE,FILE,GEN,MAL,RANSOM;350882850aa0264087686aafcabc111e
WaterBug_fa_malware;Symantec Waterbug Attack - FA malware variant;http://t.co/rF35OaAXrl;2015-01-22 00:00:00;75;Symantec Security Response;;3260ea5197e722bc9e4f08f81821613f
WaterBug_sav;Symantec Waterbug Attack - SAV Malware;http://t.co/rF35OaAXrl;2015-01-22 00:00:00;75;Symantec Security Response;MAL;c617aff48fccbe38bbb77ebf59746a9e
WaterBug_turla_dropper;Symantec Waterbug Attack - Trojan Turla Dropper;http://t.co/rF35OaAXrl;2015-01-22 00:00:00;75;Symantec Security Response;MAL,RUSSIA;ba0553a40c31e587b684526850f71002
WaterBug_wipbot_2013_core;Symantec Waterbug Attack - Trojan.Wipbot core + core; garbage appended data (PDF Exploit leftovers) + wipbot dropper; fake AdobeRd32 Error;http://t.co/rF35OaAXrl;2015-01-22 00:00:00;75;Symantec Security Response;MAL;c1cad9cb8a92981801401c19699885ff
WaterBug_wipbot_2013_core_PDF;Symantec Waterbug Attack - Trojan.Wipbot 2014 core PDF;http://t.co/rF35OaAXrl;2015-01-22 00:00:00;75;Symantec Security Response;FILE,MAL;c68d0a4e4fc8c1cc7f0d6e1cc2a1f368
WaterBug_wipbot_2013_dll;Symantec Waterbug Attack - Trojan.Wipbot 2014 Down.dll component;http://t.co/rF35OaAXrl;2015-01-22 00:00:00;75;Symantec Security Response;MAL;a899568a57584979d251dae3309d22c6
Waterbear_10_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;f02572c4f1f22fa9d537891c9487ac62
Waterbear_11_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;e7f5e5affa5ea61578175717212adca7
Waterbear_12_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;ece90c9469f607af6ed978fadd8fedc6
Waterbear_13_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;a64ad8654c020362cf9b23e6708a2aae
Waterbear_14_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;9d3a60f21dd5273b0f1112e597aa5e5a
Waterbear_1_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;da12e8bbdb9bff68563dc29b4f30f379
Waterbear_2_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;39befe16ad2f4728465eccc6f1a2d12b
Waterbear_4_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;bb28036a98c272612c684e85668f5bf5
Waterbear_5_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;FILE;33eeb76f3e9e7258d5dfc9386ad446a9
Waterbear_6_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;b00343474b1d8b5aef8ae573c18f0fb1
Waterbear_7_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;c7f8a0b016f37ee4d13e643269b7ba0b
Waterbear_8_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;bcb9155330b570c1c0644cd7f6678bb2
Waterbear_9_Jun17;Detects malware from Operation Waterbear;https://goo.gl/L9g9eR;2017-06-23 00:00:00;75;Florian Roth;EXE,FILE;3224ffea601940bad27ab05940c6dfa9
WebCrack4_RouterPasswordCracking;Chinese Hacktool Set - file WebCrack4-RouterPasswordCracking.exe;http://tools.zjqhr.com/;2015-06-13 00:00:00;75;Florian Roth;CHINA,EXE,FILE,HKTL;9b8787adb3ffde114a5b882d54039305
WebShell_5786d7d9f4b0df731d79ed927fb5a124195fc901;Detects a web shell;https://github.com/bartblaze/PHP-backdoors;2016-09-10 00:00:00;75;Florian Roth;FILE,WEBSHELL;97e21ccd95557e830dcc1bf78395a769
WebShell_AK_74_Security_Team_Web_Shell_Beta_Version;PHP Webshells Github Archive - file AK-74 Security Team Web Shell Beta Version.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;50104da4f2517412997e248744a69114
WebShell_Ayyildiz_Tim___AYT__Shell_v_2_1_Biz;PHP Webshells Github Archive - file Ayyildiz Tim  -AYT- Shell v 2.1 Biz.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;1bbf8cba3b9ff1bbf203b542a83b0c3f
WebShell_C99madShell_v__2_0_madnet_edition;PHP Webshells Github Archive - file C99madShell v. 2.0 madnet edition.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;63e2f195c606a27cb31ff1da03050e08
WebShell_CasuS_1_5;PHP Webshells Github Archive - file CasuS 1.5.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;017ebbce8936c692b5ec79e9cc007e73
WebShell_CmdAsp_asp_php;PHP Webshells Github Archive - file CmdAsp.asp.php.txt;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;e362c5ce618b052d9ff426af1568f5de
WebShell_DTool_Pro;PHP Webshells Github Archive - file DTool Pro.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;87268234792d8462caeed57ff4239ddc
WebShell_GFS;PHP Webshells Github Archive - from files GFS web-shell ver 3.1.7 - PRiV8.php, Predator.php, GFS_web-shell_ver_3.1.7_-_PRiV8.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;529049a1df8fd71b1a345d3ebb7ce3a2
WebShell_Gamma_Web_Shell;PHP Webshells Github Archive - file Gamma Web Shell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;3390f06d8f9fef10316ccef5b362ec94
WebShell_Generic_1609_A;Auto-generated rule;https://github.com/bartblaze/PHP-backdoors;2016-09-10 00:00:00;75;Florian Roth;FILE,GEN,WEBSHELL;ede500790f055d8678cd8250d10387c8
WebShell_Generic_PHP_10;PHP Webshells Github Archive - from files Cyber Shell.php, cybershell.php, Cyber Shell (v 1.0).php, PHPRemoteView.php;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;159ee05abd9aa04427babc56d8f6be25
WebShell_Generic_PHP_11;PHP Webshells Github Archive - from files rootshell.php, Rootshell.v.1.0.php, s72 Shell v1.1 Coding.php, s72_Shell_v1.1_Coding.php;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;12919b32631e38b4b45edd8c508d4bb0
WebShell_Generic_PHP_1;PHP Webshells Github Archive - from files Dive Shell 1.0;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;d6783a15dddd826d3f24246296a98130
WebShell_Generic_PHP_2;PHP Webshells Github Archive - from files CrystalShell v.1.php, load_shell.php, Loaderz WEB Shell.php, stres.php;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;032f17e52814cd4f0b44274fda1222c2
WebShell_Generic_PHP_3;PHP Webshells Github Archive;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;b692b63f01266df71db381cf551bf965
WebShell_Generic_PHP_4;PHP Webshells Github Archive - from files CrystalShell v.1.php, load_shell.php, nshell.php, Loaderz WEB Shell.php, stres.php;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;1af35831edcffcaa60458a6173207e53
WebShell_Generic_PHP_6;PHP Webshells Github Archive;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;16e768d3f667254bc49c6f1502f73b78
WebShell_Generic_PHP_7;PHP Webshells Github Archive;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;3a953b96dd0ff9d07129854dc554ffb5
WebShell_Generic_PHP_8;PHP Webshells Github Archive;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;4c3f918935055c7b05068668dc6b23c2
WebShell_Generic_PHP_9;PHP Webshells Github Archive - from files KAdot Universal Shell v0.1.6.php, KAdot_Universal_Shell_v0.1.6.php, KA_uShell 0.1.6.php;-;1970-01-01 01:00:00;75;Florian Roth;GEN,WEBSHELL;d992f22007d1cda3b4f964bd567b9c90
WebShell_JexBoss_JSP_1;Detects JexBoss JSPs;Internal Research;2018-11-08 00:00:00;75;Florian Roth;FILE,WEBSHELL;bf0dff0ad831c0fe9000e96d9cd3c4e5
WebShell_JexBoss_WAR_1;Detects JexBoss versions in WAR form;Internal Research;2018-11-08 00:00:00;75;Florian Roth;FILE,WEBSHELL;32621519a4c08d5453423bba3e51ca59
WebShell_JspWebshell_1_2;PHP Webshells Github Archive - file JspWebshell_1.2.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;ce4660802786bb793007dad924ea0d44
WebShell_JspWebshell_1_2_2;PHP Webshells Github Archive - file JspWebshell 1.2.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;ccd78f40cfeed86744c5e2f821a177d5
WebShell_Liz0ziM_Private_Safe_Mode_Command_Execuriton_Bypass_Exploit;PHP Webshells Github Archive - file Liz0ziM Private Safe Mode Command Execuriton Bypass Exploit.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;ae0b78e3af538bcbde0b4384ebb55489
WebShell_Moroccan_Spamers_Ma_EditioN_By_GhOsT;PHP Webshells Github Archive - file Moroccan Spamers Ma-EditioN By GhOsT.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;6b5a190f4c9d86db1a09559aae57783f
WebShell_NCC_Shell;PHP Webshells Github Archive - file NCC-Shell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;150f197e031fb9726acce43aabce15bf
WebShell_NTDaddy_v1_9;PHP Webshells Github Archive - file NTDaddy v1.9.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;3d7a1eefd5b9e6c337939e00346ef134
WebShell_PHANTASMA;PHP Webshells Github Archive - file PHANTASMA.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;fc9ffa8f82dfebf7d68cd107f12d61ab
WebShell_PHP_Web_Kit_v3;Detects PAS Tool PHP Web Kit;https://github.com/wordfence/grizzly;2016-01-01 00:00:00;75;Florian Roth;FILE;cc88ada76efa2268f305a9f588c12a51
WebShell_PHP_Web_Kit_v4;Detects PAS Tool PHP Web Kit;https://github.com/wordfence/grizzly;2016-01-01 00:00:00;75;Florian Roth;FILE;a86d493242c2dfe7d87fb09bdc9c4ae3
WebShell_PhpSpy_Ver_2006;PHP Webshells Github Archive - file PhpSpy Ver 2006.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;dd634e5b2f407e7624642f3e97df675f
WebShell_RemExp_asp_php;PHP Webshells Github Archive - file RemExp.asp.php.txt;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;9d6280c7c989612d619b1cf88a696b58
WebShell_STNC_WebShell_v0_8;PHP Webshells Github Archive - file STNC WebShell v0.8.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;ab5472327886e9dd3e280c8e256641bb
WebShell_Safe_Mode_Bypass_PHP_4_4_2_and_PHP_5_1_2;PHP Webshells Github Archive - file Safe_Mode_Bypass_PHP_4.4.2_and_PHP_5.1.2.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;421dfbf14c6815fff260fd840dc08598
WebShell_Safe_Mode_Bypass_PHP_4_4_2_and_PHP_5_1_2_2;PHP Webshells Github Archive - file Safe_Mode Bypass PHP 4.4.2 and PHP 5.1.2.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;f27ba76dc9ae6c9d9354f866298565e7
WebShell_SimAttacker___Vrsion_1_0_0___priv8_4_My_friend;PHP Webshells Github Archive - file SimAttacker - Vrsion 1.0.0 - priv8 4 My friend.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;33a59325b17453cf25c590b666f43955
WebShell_Simple_PHP_backdoor_by_DK;PHP Webshells Github Archive - file Simple_PHP_backdoor_by_DK.php;-;1970-01-01 01:00:00;75;Florian Roth;MAL,WEBSHELL;c1940c24c3fa0582d22ee590924611ec
WebShell_Sincap_1_0;PHP Webshells Github Archive - file Sincap 1.0.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;83c694f5da63c5486c202db37324f3d3
WebShell_Uploader;PHP Webshells Github Archive - file Uploader.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;d567d030234c75006a180c809b0e7471
WebShell_Web_shell__c_ShAnKaR;PHP Webshells Github Archive - file Web-shell (c)ShAnKaR.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;1be444895c6ed1492cefa380b4135441
WebShell_WinX_Shell;PHP Webshells Github Archive - file WinX Shell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;9464afb4ced119e48a540ca9b0c27d98
WebShell_Worse_Linux_Shell;PHP Webshells Github Archive - file Worse Linux Shell.php;-;1970-01-01 01:00:00;75;Florian Roth;LINUX,WEBSHELL;782fcabcfa49411693c1d4b706685cde
WebShell_ZyklonShell;PHP Webshells Github Archive - file ZyklonShell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;19617f2e9555dc4c63a129d416bb9ee7
WebShell__Ajax_PHP_Command_Shell_Ajax_PHP_Command_Shell_soldierofallah;PHP Webshells Github Archive - from files Ajax_PHP Command Shell.php, Ajax_PHP_Command_Shell.php, soldierofallah.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;925a72ea67264772862696155c10be0a
WebShell__CrystalShell_v_1_erne_stres;PHP Webshells Github Archive - from files CrystalShell v.1.php, erne.php, stres.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;417a11e60e24a6a5cd62bfedd32d8fad
WebShell__CrystalShell_v_1_sosyete_stres;PHP Webshells Github Archive - from files CrystalShell v.1.php, sosyete.php, stres.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;ca2c1e7d527bbc4e646c87facc46e087
WebShell__Cyber_Shell_cybershell_Cyber_Shell__v_1_0_;PHP Webshells Github Archive - from files Cyber Shell.php, cybershell.php, Cyber Shell (v 1.0).php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;0a46120152c6af42c60ccde83aa09771
WebShell__PH_Vayv_PHVayv_PH_Vayv;PHP Webshells Github Archive - from files PH Vayv.php, PHVayv.php, PH_Vayv.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;27a49d20dddd3c73d7769a9ad4338e0d
WebShell__PH_Vayv_PHVayv_PH_Vayv_klasvayv_asp_php;PHP Webshells Github Archive - from files PH Vayv.php, PHVayv.php, PH_Vayv.php, klasvayv.asp.php.txt;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;a4be5f22d27b5d846a7f66f93d39a3f4
WebShell__Small_Web_Shell_by_ZaCo_small_zaco_zacosmall;PHP Webshells Github Archive - from files Small Web Shell by ZaCo.php, small.php, zaco.php, zacosmall.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;83db1a6fff21310afa749d817523db08
WebShell__findsock_php_findsock_shell_php_reverse_shell;PHP Webshells Github Archive - from files findsock.c, php-findsock-shell.php, php-reverse-shell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;b5c5705c3dc1e33c9f8a12f6dcde3c14
WebShell_aZRaiLPhp_v1_0;PHP Webshells Github Archive - file aZRaiLPhp v1.0.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;50fe95b80de17f2fb09385ee3f090c53
WebShell_accept_language;PHP Webshells Github Archive - file accept_language.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;809e525f0e08cbfd15afdf79079c6300
WebShell_b374k_mini_shell_php_php;PHP Webshells Github Archive - file b374k-mini-shell-php.php.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;a2cdb2889f1ba26d1f46531ee38cd61e
WebShell_b374k_php;PHP Webshells Github Archive - file b374k.php.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;38ace66cba2c59b06706f34d57ea8b62
WebShell_backupsql;PHP Webshells Github Archive - file backupsql.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;b689e449e2d31a2d4aea847d5253e1d5
WebShell_c99_locus7s;PHP Webshells Github Archive - file c99_locus7s.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;2fb4ad77e1be74a0738112ce661bbac4
WebShell_c99_madnet;PHP Webshells Github Archive - file c99_madnet.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;86be7d02c6b35187fd7167d9d84f0f10
WebShell_cgi;Semi-Auto-generated  - file WebShell.cgi.txt;-;1970-01-01 01:00:00;75;Neo23x0 Yara BRG + customization by Stefan -dfate- Molls;WEBSHELL;317b67e7d08dfaee7374e6afa2a38c54
WebShell_cgitelnet;PHP Webshells Github Archive - file cgitelnet.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;bdbbd0abf9d6bcac2fe1c7194e1f7c1c
WebShell_dC3_Security_Crew_Shell_PRiV;PHP Webshells Github Archive - file dC3_Security_Crew_Shell_PRiV.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;ee2b2a2e4b18f7fe5b1d1d479fa9f5b1
WebShell_dC3_Security_Crew_Shell_PRiV_2;PHP Webshells Github Archive - file dC3 Security Crew Shell PRiV.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;b7ef4c57f22c320da3c14bc1e74d9125
WebShell_ftpsearch;PHP Webshells Github Archive - file ftpsearch.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;57e0c47e9d44d6725d36f22e49eae6a0
WebShell_g00nshell_v1_3;PHP Webshells Github Archive - file g00nshell-v1.3.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;f66a86c6e276f855b810f867af02d514
WebShell_go_shell;PHP Webshells Github Archive - file go-shell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;25f866e6559b10c335573ea9826deaf4
WebShell_h4ntu_shell__powered_by_tsoi_;PHP Webshells Github Archive - file h4ntu shell [powered by tsoi].php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;eb36987be4d8b57d33f1f07272c56563
WebShell_hiddens_shell_v1;PHP Webshells Github Archive - file hiddens shell v1.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;904ca614620ebfae9c69cf603a7315c3
WebShell_indexer_asp_php;PHP Webshells Github Archive - file indexer.asp.php.txt;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;8b14c23369beb2f868ba959016dc4c01
WebShell_ironshell;PHP Webshells Github Archive - file ironshell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;ebcfb75330c3136c9c1121e514508a4f
WebShell_lamashell;PHP Webshells Github Archive - file lamashell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;fc5b92ea89fd906ecb012e342bb0f104
WebShell_mysql_tool;PHP Webshells Github Archive - file mysql_tool.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;8778953a48f28f952d7cb94dcc007683
WebShell_php_backdoor;PHP Webshells Github Archive - file php-backdoor.php;-;1970-01-01 01:00:00;75;Florian Roth;MAL,WEBSHELL;2cf396e696ce70775f00492414263243
WebShell_php_include_w_shell;PHP Webshells Github Archive - file php-include-w-shell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;6a3fc7dd69e02b6bcb18546557ba34f9
WebShell_php_webshells_529;PHP Webshells Github Archive - file 529.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;b0982567c9960f81c146b94db40a71ac
WebShell_php_webshells_MyShell;PHP Webshells Github Archive - file MyShell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;8f3efa58eb587d80a878fff506c3c5f5
WebShell_php_webshells_NGH;PHP Webshells Github Archive - file NGH.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;9410d51c2483a182c062449699c06941
WebShell_php_webshells_README;PHP Webshells Github Archive - file README.md;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;2b3d89c532ee7cdd3c52d24c76307479
WebShell_php_webshells_aspydrv;PHP Webshells Github Archive - file aspydrv.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;1de71ea788ef65c400eb65f56095f019
WebShell_php_webshells_cpanel;PHP Webshells Github Archive - file cpanel.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;234d11715d2244da484f88ecd78fa627
WebShell_php_webshells_cw;PHP Webshells Github Archive - file cw.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;9891877cd463756cfd76ce0b73a857e2
WebShell_php_webshells_kral;PHP Webshells Github Archive - file kral.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;abeb315a64b2b589e4cac2b8f6e29e1e
WebShell_php_webshells_lolipop;PHP Webshells Github Archive - file lolipop.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;6cd0d1d725030ab165708b6a7b75ee02
WebShell_php_webshells_lostDC;PHP Webshells Github Archive - file lostDC.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;f0f35c1b6082b370b58ba9ceb1180752
WebShell_php_webshells_matamu;PHP Webshells Github Archive - file matamu.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;d1be64679f57d6a902b9e5c988e39cc8
WebShell_php_webshells_myshell;PHP Webshells Github Archive - file myshell.php;-;1970-01-01 01:00:00;75;Florian Roth;WEBSHELL;75e0996064865a8ec052a2b05bff3e11
